Date,Price,Open,High,Low,Vol.,Change %
02/01/2019,150.83,149.95,151.99,149.8,1.44M,1.31%
01/31/2019,148.88,149,150.24,148,1.23M,-0.13%
01/30/2019,149.08,148.7,150,148.7,822.10K,-0.13%
01/29/2019,149.27,149.4,149.95,148,737.40K,-0.42%
01/28/2019,149.9,149.5,151.5,148.55,1.25M,0.42%
01/25/2019,149.28,148.95,150,148.5,3.29M,0.86%
01/24/2019,148.01,149,149.89,146.6,3.15M,2.35%
01/23/2019,144.61,142.9,145,142.9,3.12M,2.20%
01/22/2019,141.5,138.1,142,138.1,1.73M,2.59%
01/21/2019,137.93,134.05,139,134.05,1.39M,2.89%
01/18/2019,134.05,135.5,135.99,133.8,367.50K,-0.98%
01/17/2019,135.37,135.98,135.98,132.01,560.90K,0.04%
01/16/2019,135.31,134,136,133.74,1.35M,0.51%
01/15/2019,134.63,134.25,135.99,133.25,589.70K,0.28%
01/14/2019,134.25,133.5,134.9,133.5,1.14M,0.99%
01/11/2019,132.93,132,133.89,130.5,1.42M,0.69%
01/10/2019,132.02,132,133.25,131.65,529.00K,0.43%
01/09/2019,131.46,131,132,130.6,1.11M,0.80%
01/08/2019,130.42,130.2,132,128.75,2.40M,0.63%
01/07/2019,129.6,126,130,126,1.55M,3.34%
01/04/2019,125.41,123,127,122.9,581.00K,1.54%
01/03/2019,123.51,123.99,125,122.99,281.50K,0.30%
01/02/2019,123.14,123.97,126.4,122.11,846.50K,-0.09%
01/01/2019,123.25,119.35,124,118.12,1.19M,2.32%
12/31/2018,120.45,119.06,124,117.5,2.76M,0.17%
12/28/2018,120.25,121.79,122.74,117.25,1.91M,-1.88%
12/27/2018,122.56,126,126.39,119.04,715.30K,-2.19%
12/26/2018,125.3,124.5,126.8,124,705.90K,0.73%
12/24/2018,124.39,124.4,125,122.15,373.20K,-0.16%
12/21/2018,124.59,125,127,120.8,3.16M,-0.15%
12/20/2018,124.78,126.49,127.9,123.5,1.38M,-0.56%
12/19/2018,125.48,125.49,126.5,124.4,476.10K,0.35%
12/18/2018,125.04,127.51,128,124.85,1.06M,-2.17%
12/17/2018,127.81,131,131,127.25,573.00K,-3.33%
12/14/2018,132.21,129.8,133,129.5,713.70K,2.01%
12/13/2018,129.61,131,132,126.38,617.90K,-0.43%
12/12/2018,130.17,133,134.2,129.5,1.39M,-2.85%
12/11/2018,133.99,137,137,133.62,258.60K,-2.19%
12/10/2018,136.99,134,138,133.5,1.51M,3.38%
12/07/2018,132.51,132,133.99,130.99,769.30K,-0.01%
12/06/2018,132.52,136.2,137.5,132,2.43M,-2.57%
12/05/2018,136.02,138.75,138.75,133.51,2.09M,-1.51%
12/04/2018,138.1,135.9,138.53,135,1.33M,2.75%
12/03/2018,134.41,141.02,141.9,132.87,3.32M,-3.90%
11/30/2018,139.86,142.5,146,136.99,7.56M,-1.93%
11/29/2018,142.61,141.5,143.25,139.98,1.78M,1.14%
11/28/2018,141,143.4,145,140.51,685.50K,-1.15%
11/27/2018,142.64,139.9,143.11,137.5,1.51M,2.78%
11/26/2018,138.78,137,140,137,812.10K,1.56%
11/23/2018,136.65,135.15,137.75,132.48,1.39M,0.14%
11/22/2018,136.46,140.5,142.5,135.26,1.26M,-3.98%
11/20/2018,142.11,143.99,143.99,141.16,222.30K,-0.15%
11/19/2018,142.33,144,145.5,141.55,630.40K,-1.77%
11/16/2018,144.89,146.5,148.5,144,1.21M,-0.83%
11/15/2018,146.1,140,146.22,139.11,2.68M,4.91%
11/14/2018,139.26,137,142.9,135.99,1.51M,0.75%
11/13/2018,138.23,138,139,136.3,359.00K,0.23%
11/12/2018,137.91,141,141.95,137.56,844.10K,-0.86%
11/09/2018,139.1,138.72,143,138.72,811.30K,-1.72%
11/08/2018,141.54,144,144.1,140.1,507.80K,-1.26%
11/07/2018,143.34,144,144.89,141.99,1.10M,1.02%
11/06/2018,141.89,144.1,145.9,138.15,1.78M,-2.43%
11/05/2018,145.42,146.5,146.5,142,1.03M,-1.17%
11/02/2018,147.14,144.2,150.1,144.2,2.75M,1.94%
11/01/2018,144.34,145,146.5,142.5,1.43M,-0.90%
10/31/2018,145.65,145.1,147.49,141.76,1.77M,0.50%
10/30/2018,144.92,139,145.27,138.36,3.61M,4.74%
10/29/2018,138.36,135.1,138.36,134.5,3.03M,4.99%
10/26/2018,131.78,125,131.9,123.51,5.30M,4.90%
10/25/2018,125.62,133,136.99,124.79,8.52M,-4.36%
10/24/2018,131.35,129,131.35,129,2.80M,5.00%
10/23/2018,125.1,128.01,128.5,125,1.20M,-3.03%
10/22/2018,129.01,127.8,130.97,127.51,2.56M,1.50%
10/19/2018,127.1,126.61,128.5,125.5,1.49M,-0.66%
10/18/2018,127.94,128.55,131,125.15,1.31M,-1.37%
10/17/2018,129.72,129.49,130.5,128,1.05M,1.35%
10/16/2018,127.99,130.5,132.99,127,1.21M,-1.68%
10/15/2018,130.18,131.25,133.99,126.51,2.19M,-0.89%
10/12/2018,131.35,133.98,132.79,127.5,2.53M,-1.88%
10/11/2018,133.87,138.49,138.49,133.05,439.90K,-2.91%
10/10/2018,137.88,137.79,139.48,134.51,2.07M,1.43%
10/09/2018,135.93,136,141.69,134,3.46M,0.73%
10/08/2018,134.95,140.51,142,134.95,1.79M,-5.00%
10/05/2018,142.05,144.1,146.5,138.48,1.17M,-1.95%
10/04/2018,144.87,148.99,148.99,144.02,219.80K,-2.23%
10/03/2018,148.18,149.56,149.98,148,81.80K,-0.58%
10/02/2018,149.05,152.79,152.79,148.51,381.20K,-1.82%
10/01/2018,151.81,152.5,152.99,150.13,459.50K,0.29%
09/28/2018,151.37,148,152,146.5,1.23M,2.71%
09/27/2018,147.38,148,148,145.7,419.50K,0.35%
09/26/2018,146.86,149,149,145.51,421.00K,-1.07%
09/25/2018,148.45,148.99,149.98,148,246.30K,0.01%
09/24/2018,148.44,147.5,151,147,1.17M,1.21%
09/19/2018,146.67,146,148.99,143.5,1.30M,0.83%
09/18/2018,145.46,143.98,146.5,141.72,2.68M,1.55%
09/17/2018,143.24,144.69,144.69,141.35,938.90K,-1.00%
09/14/2018,144.69,148.5,148.5,142.06,4.93M,-1.89%
09/13/2018,147.48,147,148.61,144.05,1.25M,0.67%
09/12/2018,146.5,148.49,148.49,145.8,325.60K,-0.41%
09/11/2018,147.11,148.89,149.99,146.2,308.50K,-0.67%
09/10/2018,148.1,151.21,152.5,147.05,958.10K,-2.50%
09/07/2018,151.89,154.9,154.9,151.25,379.50K,-1.43%
09/06/2018,154.09,152.72,154.8,151.82,656.90K,1.19%
09/05/2018,152.28,152.5,152.89,150.4,974.20K,0.18%
09/04/2018,152,151.7,152.65,151.1,241.50K,0.38%
09/03/2018,151.42,151.5,152,150.51,348.10K,0.26%
08/31/2018,151.03,151.75,152.8,150.5,1.48M,-0.32%
08/30/2018,151.52,154,154,151.01,573.40K,-1.44%
08/29/2018,153.74,153.94,154.35,153.5,235.90K,0.08%
08/28/2018,153.61,153.9,154.1,153,830.40K,0.08%
08/27/2018,153.49,153,154,152.25,992.90K,0.34%
08/24/2018,152.97,155,156,152.4,676.30K,-0.71%
08/20/2018,154.07,152.98,156.98,151.6,1.22M,1.54%
08/17/2018,151.74,152.02,154.05,151.13,2.54M,-0.14%
08/16/2018,151.96,155.4,156.5,151.02,2.04M,-2.95%
08/15/2018,156.58,158.88,159.39,156,403.40K,-1.07%
08/13/2018,158.27,161.2,161.85,158.05,557.80K,-1.67%
08/10/2018,160.95,161.98,162.49,159.81,1.80M,-0.40%
08/09/2018,161.6,160.28,162,160,703.30K,0.30%
08/08/2018,161.12,161.25,162.75,160,646.40K,0.02%
08/07/2018,161.08,165.18,165.5,160.46,1.04M,-0.89%
08/06/2018,162.52,162.7,165,162,770.40K,0.29%
08/03/2018,162.05,163.75,164,159.03,5.03M,-3.13%
08/02/2018,167.29,176.95,177.51,167.29,2.23M,-5.00%
08/01/2018,176.09,175.3,179.5,172,619.50K,-0.84%
07/31/2018,177.58,185.52,185.52,176.6,1.79M,-4.25%
07/30/2018,185.47,183,188.6,181.6,2.94M,3.23%
07/27/2018,179.66,173.49,180.95,171.6,2.80M,4.24%
07/26/2018,172.35,175,175,169.99,1.85M,1.41%
07/24/2018,169.95,167,170.55,165.75,1.82M,1.73%
07/23/2018,167.06,170,171.8,166.1,854.00K,-2.14%
07/20/2018,170.71,175,175,170,978.10K,-2.38%
07/19/2018,174.88,175,176,172.25,1.75M,2.86%
07/18/2018,170.01,164.5,170.5,164.5,2.10M,3.92%
07/17/2018,163.6,163.5,165.99,161.3,784.30K,-0.27%
07/16/2018,164.04,170,171,160,3.64M,-2.32%
07/13/2018,167.94,159,167.94,159,2.36M,5.00%
07/12/2018,159.95,158.3,161,155,996.60K,0.86%
07/11/2018,158.59,160,163,157.05,942.00K,-1.69%
07/10/2018,161.32,157.02,162.75,155.1,1.97M,2.91%
07/09/2018,156.76,162,162,156.04,1.12M,-2.49%
07/06/2018,160.77,163.89,163.89,158.5,395.00K,-0.02%
07/05/2018,160.8,162.7,163,160,837.90K,-0.40%
07/04/2018,161.44,166.5,166.5,160.12,665.50K,-3.39%
07/03/2018,167.1,169.39,169.5,167,365.80K,-0.88%
07/02/2018,168.59,167.89,169.5,167,442.40K,1.29%
06/29/2018,166.44,164,167,164,1.02M,1.04%
06/28/2018,164.72,164.1,166.25,162.01,962.60K,0.17%
06/27/2018,164.44,166.7,168.25,164,1.15M,-0.43%
06/26/2018,165.15,165.8,167.75,164.1,2.10M,0.10%
06/25/2018,164.99,163.11,166.5,161.12,1.84M,0.69%
06/22/2018,163.86,167.75,169.69,163.25,3.01M,-2.34%
06/21/2018,167.79,172,172,167.06,2.41M,-3.26%
06/20/2018,173.45,179.39,179.5,172.67,1.25M,-3.54%
06/19/2018,179.81,182,182,178,1.49M,-0.79%
06/14/2018,181.24,185,185,180,1.78M,-1.25%
06/13/2018,183.53,182.5,185.25,181.25,595.20K,0.69%
06/12/2018,182.28,187.03,189.99,181,441.50K,-3.46%
06/11/2018,188.82,184.99,190.99,183,1.89M,2.13%
06/07/2018,184.88,190,190.8,184.11,1.15M,-2.42%
06/06/2018,189.47,181,189.74,180.02,2.25M,4.26%
06/05/2018,181.72,175,183.54,174.02,1.46M,3.96%
06/04/2018,174.8,172,176.49,171,2.06M,1.09%
06/01/2018,172.91,165,174.25,165,1.12M,1.00%
05/31/2018,171.19,169.05,175.5,166.56,2.84M,1.02%
05/30/2018,169.46,174,174,169,1.43M,-2.67%
05/29/2018,174.1,168.52,174.7,168.52,298.40K,2.09%
05/28/2018,170.53,173.95,174.5,169.01,693.20K,-0.05%
05/25/2018,170.61,173.01,176.49,170,562.20K,-2.32%
05/24/2018,174.67,174,177.01,173,565.60K,-0.22%
05/23/2018,175.06,175.6,180.5,174,851.30K,-0.06%
05/22/2018,175.17,171,176,171,1.31M,1.99%
05/21/2018,171.75,170.9,172,168,1.23M,2.27%
05/18/2018,167.93,169,170,166.99,423.10K,-0.44%
05/17/2018,168.68,169.12,170.98,167.5,446.20K,-0.85%
05/16/2018,170.12,170.95,170.99,169.2,546.80K,0.06%
05/15/2018,170.01,170.46,172,168.5,1.55M,-0.01%
05/14/2018,170.02,175.5,175.5,169.49,950.20K,-3.28%
05/11/2018,175.79,174,176.5,172.31,192.00K,0.70%
05/10/2018,174.57,177.01,178.5,174,1.14M,-0.85%
05/09/2018,176.06,177.1,177.98,173,1.88M,-0.26%
05/08/2018,176.52,177.05,178.3,175,1.39M,-0.84%
05/07/2018,178.01,180,181,177,714.50K,-2.06%
05/04/2018,181.75,183.1,185,180.07,895.90K,-1.75%
05/03/2018,184.98,191.25,194.4,183.5,1.48M,-3.19%
05/02/2018,191.07,196,196,190.12,1.24M,-1.86%
04/30/2018,194.7,197.22,199.5,192.5,1.04M,-0.92%
04/27/2018,196.5,197,198.48,195,1.79M,0.27%
04/26/2018,195.97,199.99,200,193.99,1.51M,-1.61%
04/25/2018,199.17,200.78,200.79,198.51,186.80K,-0.80%
04/24/2018,200.78,198,201.75,197.57,967.70K,1.21%
04/23/2018,198.37,198,198.98,196.5,1.09M,0.47%
04/20/2018,197.44,200,202.7,195.6,532.60K,-1.05%
04/19/2018,199.54,198.01,202.7,195.06,1.28M,0.13%
04/18/2018,199.29,206,206,198.5,1.70M,-3.20%
04/17/2018,205.87,209,208.99,203.56,2.73M,-1.52%
04/16/2018,209.05,207.05,210.5,207.05,266.90K,-0.06%
04/13/2018,209.17,209.6,210.9,208.75,851.70K,-0.73%
04/12/2018,210.71,215,215.01,210,540.90K,-2.28%
04/11/2018,215.63,217,218.4,214.26,324.70K,-0.19%
04/10/2018,216.03,215.05,217.99,214,556.10K,-0.80%
04/09/2018,217.78,218,219.89,217,212.80K,-0.55%
04/06/2018,218.99,221,229.72,215,4.62M,0.09%
04/05/2018,218.79,210,220.04,209,1.95M,4.40%
04/04/2018,209.57,207.5,211,206.31,1.13M,0.84%
04/03/2018,207.82,207.5,209.9,207.4,957.50K,-0.55%
04/02/2018,208.97,210.4,210.4,206,1.02M,-1.50%
03/30/2018,212.15,209.4,213.85,207.9,1.08M,1.94%
03/29/2018,208.12,208.88,210,207.1,1.27M,-0.36%
03/28/2018,208.88,209.56,211.5,208,1.09M,-0.96%
03/27/2018,210.9,211,213.89,210.5,150.60K,-1.03%
03/26/2018,213.1,211,216.5,210.31,976.20K,-0.75%
03/22/2018,214.71,211.89,214.99,211.89,657.40K,1.33%
03/21/2018,211.89,205.01,212.9,205.25,995.50K,3.40%
03/20/2018,204.92,197.6,208,197.6,1.08M,2.96%
03/19/2018,199.03,200.55,202,198.25,657.10K,-1.36%
03/16/2018,201.78,200.02,205,200.02,1.04M,-0.28%
03/15/2018,202.35,200.08,203.5,198.11,528.20K,1.13%
03/14/2018,200.08,205.4,205.4,199.5,2.37M,-2.65%
03/13/2018,205.52,205.5,206.49,203.1,621.60K,-0.06%
03/12/2018,205.64,204,207.88,204,357.70K,0.48%
03/09/2018,204.66,202.07,205.22,201.1,110.60K,0.58%
03/08/2018,203.47,205.06,207.5,202.5,700.60K,-1.55%
03/07/2018,206.67,208.8,210.25,206.25,1.77M,-1.34%
03/06/2018,209.48,212,214,208.52,431.60K,-1.59%
03/05/2018,212.86,210,214.88,208.05,423.40K,1.32%
03/02/2018,210.09,208,211,206.02,584.80K,0.94%
03/01/2018,208.14,208,209.9,206.1,608.30K,-0.10%
02/28/2018,208.35,208.9,215,206.03,1.41M,-0.64%
02/27/2018,209.7,203.53,211,203,506.10K,0.96%
02/26/2018,207.71,212.84,213.51,206.2,429.60K,-1.34%
02/23/2018,210.53,215,216,207.1,969.00K,-0.06%
02/22/2018,210.65,202,212.5,200,1.43M,3.21%
02/21/2018,204.09,209.6,211.49,200.5,1.01M,-1.75%
02/20/2018,207.72,211.51,211.61,203.01,784.10K,-2.15%
02/19/2018,212.29,214.2,216,211.01,920.10K,0.28%
02/16/2018,211.7,203,214.93,203,1.36M,3.42%
02/15/2018,204.7,203.47,205,198.52,552.00K,0.16%
02/14/2018,204.37,197.2,206,195.5,1.34M,3.31%
02/13/2018,197.82,191.51,199.9,189,1.67M,3.29%
02/12/2018,191.51,195.5,195.92,191,820.20K,-1.90%
02/09/2018,195.22,190.87,196,190.11,750.30K,1.00%
02/08/2018,193.29,193.06,195.99,191,344.40K,-0.93%
02/07/2018,195.11,195.5,197,194.5,1.05M,0.08%
02/06/2018,194.95,195.55,196.85,193,707.00K,-1.28%
02/02/2018,197.48,198,201.89,196.1,1.02M,-0.49%
02/01/2018,198.45,195,201,194,1.63M,2.28%
01/31/2018,194.02,194.89,197.45,191.5,2.64M,-0.78%
01/30/2018,195.55,204.2,205.48,194.2,3.06M,-3.92%
01/29/2018,203.53,206,209,201,1.24M,0.81%
01/26/2018,201.9,208.1,208.1,200.1,1.37M,-3.25%
01/25/2018,208.68,210.1,211,208,569.60K,-0.98%
01/24/2018,210.75,205,213.2,205,1.98M,2.17%
01/23/2018,206.27,208.5,208.89,198.99,3.61M,-1.25%
01/22/2018,208.88,206.85,210.4,204,1.78M,0.86%
01/19/2018,207.09,204.5,209,200.56,1.00M,1.76%
01/18/2018,203.51,202.01,205,199.99,2.69M,1.38%
01/17/2018,200.74,195,203,195,1.43M,1.44%
01/16/2018,197.9,190,198.39,190,617.00K,3.90%
01/15/2018,190.47,193,194.3,189,1.25M,-2.23%
01/12/2018,194.82,192,195.25,190.75,1.68M,0.73%
01/11/2018,193.41,192,198,190.15,2.12M,0.69%
01/10/2018,192.09,186.9,193.45,186.9,1.83M,2.46%
01/09/2018,187.48,192.15,192.5,184.01,1.69M,-2.39%
01/08/2018,192.08,186.5,193.1,185,2.39M,3.34%
01/05/2018,185.87,181.5,187.5,181,2.92M,2.24%
01/04/2018,181.79,177.9,182.8,177,1.74M,2.09%
01/03/2018,178.06,178.6,182,176.55,1.21M,-0.90%
01/02/2018,179.67,174,180,173.5,2.62M,3.28%
01/01/2018,173.97,168.99,174.45,166,887.10K,4.12%
12/29/2017,167.09,167.68,170.5,166.8,1.03M,-1.56%
12/28/2017,169.73,170.5,172.28,169.08,987.70K,-0.68%
12/27/2017,170.89,171,173.12,169.51,1.53M,-0.03%
12/26/2017,170.94,169.99,171.8,168.02,268.60K,0.51%
12/22/2017,170.07,172,172,168.98,1.28M,0.54%
12/21/2017,169.15,167.25,172.92,166,3.82M,1.28%
12/20/2017,167.01,161,167.07,159.25,1.92M,4.96%
12/19/2017,159.12,159.9,160,156.99,829.40K,0.96%
12/18/2017,157.6,159.95,159.98,157,808.10K,-0.65%
12/15/2017,158.63,156.35,160.5,155,4.12M,2.30%
12/14/2017,155.07,154.35,155.98,154,327.00K,-0.74%
12/13/2017,156.22,156.5,157,154.25,2.96M,-0.38%
12/12/2017,156.81,151,161.9,148.32,6.29M,1.61%
12/11/2017,154.32,155,158.9,153.5,1.43M,-1.03%
12/08/2017,155.92,148.25,157.99,148.25,2.39M,2.30%
12/07/2017,152.41,159,159,152,1.38M,-3.93%
12/06/2017,158.65,160,160.99,158.25,290.00K,-0.58%
12/05/2017,159.58,161.65,161.97,159.25,1.08M,-1.28%
12/04/2017,161.65,162,163,160.4,969.70K,-0.83%
11/30/2017,163,162.48,168,160.51,6.81M,1.29%
11/29/2017,160.93,161.91,162.6,160.25,2.63M,-0.80%
11/28/2017,162.23,163.9,164.23,161,390.00K,-0.61%
11/27/2017,163.22,164,165.48,162.2,632.60K,-0.93%
11/24/2017,164.76,163.64,166.49,163.6,172.00K,-0.47%
11/23/2017,165.53,166.01,166.01,165.25,726.20K,-0.29%
11/22/2017,166.01,167.8,167.99,165.03,572.20K,-1.02%
11/21/2017,167.72,165.02,168,165.02,860.40K,0.55%
11/20/2017,166.8,167.95,168,166.05,131.40K,-0.68%
11/17/2017,167.95,168,168.15,166.7,177.70K,-0.17%
11/16/2017,168.24,167.95,169,165.99,176.00K,1.39%
11/15/2017,165.93,168.99,169.98,165,1.14M,-2.32%
11/14/2017,169.87,169.4,170.49,166.6,218.20K,1.07%
11/13/2017,168.07,167.75,169.49,165.51,211.60K,0.05%
11/10/2017,167.98,168.06,170,167.76,124.60K,-1.35%
11/09/2017,170.28,168,171.9,165.2,1.04M,2.66%
11/08/2017,165.86,166.75,167,164.9,156.50K,0.03%
11/07/2017,165.81,164.99,166.5,163.13,163.00K,0.74%
11/06/2017,164.6,169,169.01,164.1,1.30M,-1.74%
11/03/2017,167.51,162.3,169,162.3,1.19M,1.72%
11/02/2017,164.67,164,167,163.75,723.80K,0.38%
11/01/2017,164.04,161,165.5,160.16,1.05M,2.21%
10/31/2017,160.49,164.95,164,160.02,1.95M,-2.83%
10/30/2017,165.17,167,167.03,164,3.04M,-2.13%
10/27/2017,168.76,170.5,170.9,167.5,2.79M,-1.08%
10/26/2017,170.61,169.75,171.3,169.75,1.02M,-0.23%
10/25/2017,171,171,172,169.65,903.60K,-0.01%
10/24/2017,171.01,172.95,172.97,170.25,333.20K,-0.96%
10/23/2017,172.67,170.2,174.1,170.2,1.59M,-0.14%
10/20/2017,172.92,168.06,173.8,168.06,1.99M,1.53%
10/19/2017,170.32,168,171,167,1.10M,1.68%
10/18/2017,167.51,168.7,169,165.12,470.60K,-0.66%
10/17/2017,168.62,171,171.6,167.51,413.90K,-0.83%
10/16/2017,170.03,169.99,170.99,168,974.10K,1.29%
10/13/2017,167.86,166.01,169.5,164.5,332.50K,-0.18%
10/12/2017,168.17,168,171.97,164,467.60K,0.20%
10/11/2017,167.83,173.26,174.39,166.16,989.60K,-4.04%
10/10/2017,174.9,174.99,175.58,172.51,349.30K,0.02%
10/09/2017,174.87,173,182.14,172.9,1.07M,0.78%
10/06/2017,173.51,171.75,174.99,170.05,554.00K,1.95%
10/05/2017,170.19,170.05,172,168,665.90K,0.31%
10/04/2017,169.67,171.99,172.95,167.5,812.90K,-0.84%
10/03/2017,171.11,176.1,176.11,170.35,882.60K,-2.84%
10/02/2017,176.11,180.76,180.76,175.35,384.60K,-2.57%
09/29/2017,180.76,180,183.3,179.01,349.30K,0.72%
09/28/2017,179.47,173.26,181.9,173.26,244.30K,-0.68%
09/27/2017,180.69,179.07,181.79,179.07,608.40K,-0.11%
09/26/2017,180.88,185.8,186,180,1.94M,-2.57%
09/25/2017,185.66,185.09,186.4,183.21,692.60K,0.34%
09/22/2017,185.03,183.01,185.99,182.22,371.30K,0.11%
09/21/2017,184.82,187.01,188,184,1.44M,-2.00%
09/20/2017,188.6,190.26,191.5,187.55,400.50K,-1.85%
09/19/2017,192.16,192.6,193.85,189.02,262.60K,-0.33%
09/18/2017,192.79,196.49,196.99,190,400.30K,-1.40%
09/15/2017,195.53,186.01,197.9,186.01,2.38M,3.73%
09/14/2017,188.49,185.9,189,182.02,2.24M,1.97%
09/13/2017,184.85,183,185.85,182,1.94M,4.42%
09/12/2017,177.03,177,177.03,174,2.69M,5.00%
09/11/2017,168.6,168.6,168.6,168.6,103.00K,4.99%
09/08/2017,160.58,160.58,160.58,160.58,5.30K,5.00%
09/07/2017,152.94,157.1,158,152.34,8.27M,-4.62%
09/06/2017,160.35,162,164.5,160.35,5.82M,-4.99%
09/05/2017,168.78,168.78,168.78,168.78,228.00K,-5.00%
08/31/2017,177.66,177.66,177.66,177.66,217.70K,-5.00%
08/30/2017,187.01,187.01,187.01,187.01,51.20K,-5.00%
08/29/2017,196.85,196.85,196.85,196.85,158.40K,-5.00%
08/28/2017,207.21,207.21,207.21,207.21,606.40K,-5.00%
08/25/2017,218.11,217.9,219.79,214,159.50K,1.08%
08/24/2017,215.77,219.99,222.26,213,373.30K,-1.32%
08/23/2017,218.66,210.5,219.97,210.5,479.60K,1.56%
08/22/2017,215.3,212.2,218,209.61,484.00K,0.53%
08/21/2017,214.16,214.9,216.94,213.06,1.22M,-0.61%
08/18/2017,215.48,217.25,218.88,212,2.79M,-0.81%
08/17/2017,217.23,218.4,223.97,216,364.80K,-3.18%
08/16/2017,224.37,223.88,226,220.57,303.90K,0.81%
08/15/2017,222.56,227,229,221,1.25M,-1.76%
08/11/2017,226.55,228.5,228.5,225.25,623.00K,-1.41%
08/10/2017,229.8,232.48,233.45,229,517.40K,-0.88%
08/09/2017,231.84,235,235.01,231.5,1.19M,-1.46%
08/08/2017,235.28,236.5,237.74,235,701.80K,-0.74%
08/07/2017,237.03,237.99,237.99,235,423.30K,-0.04%
08/04/2017,237.13,238.47,239.44,236.6,783.80K,0.12%
08/03/2017,236.84,235.5,237.5,235.5,682.40K,1.11%
08/02/2017,234.24,232.51,235.9,231.5,2.07M,2.94%
08/01/2017,227.54,231,232.24,224.45,6.38M,-3.69%
07/31/2017,236.26,251,252.75,236.26,4.99M,-5.00%
07/28/2017,248.69,241.11,249.5,237.85,2.23M,-0.67%
07/27/2017,250.36,251.99,252,249.2,1.15M,-0.31%
07/26/2017,251.15,253.6,253.6,246,325.10K,-0.58%
07/25/2017,252.62,252.1,254.96,252,1.81M,-0.15%
07/24/2017,253,254,254,251.05,761.60K,-0.05%
07/21/2017,253.13,250.8,254.5,247.5,236.20K,0.36%
07/20/2017,252.21,254.95,256.5,249.99,609.90K,-0.19%
07/19/2017,252.69,254,254.5,250.5,952.60K,-0.35%
07/18/2017,253.57,251.02,256,249.5,1.14M,0.90%
07/17/2017,251.3,253.5,253.5,246.5,827.00K,-0.69%
07/14/2017,253.04,248.1,255,245.02,794.20K,1.28%
07/13/2017,249.83,243.11,255,239,652.40K,1.57%
07/12/2017,245.97,236.01,247,233,1.24M,1.73%
07/11/2017,241.78,247,247,241.78,1.54M,-5.00%
07/10/2017,254.5,241.01,257,241.01,668.50K,1.65%
07/07/2017,250.37,249.47,251.5,245,723.70K,1.32%
07/06/2017,247.1,247,250,242.2,2.12M,0.06%
07/05/2017,246.94,252.71,259.9,241.7,2.93M,-2.94%
07/04/2017,254.42,255.01,259,250.01,634.80K,-0.50%
07/03/2017,255.69,270,270,255.69,1.35M,-5.00%
06/30/2017,269.14,266,271,263,1.28M,1.18%
06/29/2017,265.99,251.25,265.99,250,2.10M,5.00%
06/22/2017,253.33,244.25,254.01,244.25,1.55M,2.81%
06/21/2017,246.4,241.55,249,235,1.85M,0.81%
06/20/2017,244.41,256.99,258,244.09,1.73M,-4.87%
06/19/2017,256.93,269.5,269,255.11,516.70K,-1.09%
06/16/2017,259.75,268,272,257.99,3.22M,-2.74%
06/15/2017,267.07,263,271,263,961.90K,0.46%
06/14/2017,265.84,261.5,269,261.5,1.23M,1.87%
06/13/2017,260.95,249.98,261.51,249.98,1.30M,4.77%
06/12/2017,249.06,259,259,244.62,1.77M,-3.27%
06/09/2017,257.49,259.25,263,255.01,1.53M,-1.65%
06/08/2017,261.81,269.98,271.03,260.02,2.00M,-2.98%
06/07/2017,269.86,274,274.5,267,1.58M,-0.30%
06/06/2017,270.68,268,272,263.5,2.32M,1.51%
06/05/2017,266.65,256,267.95,256,2.63M,4.15%
06/02/2017,256.02,258,262,248.5,4.22M,-1.61%
06/01/2017,260.2,271,274.62,257.5,8.72M,-4.00%
05/31/2017,271.05,285.98,287,270.36,17.11M,-4.75%
05/30/2017,284.58,292,297.5,279.97,2.01M,-2.72%
05/29/2017,292.53,298.11,298.11,290.65,2.24M,-2.24%
05/26/2017,299.22,305.51,307,296,2.65M,-2.05%
05/25/2017,305.48,307.89,308,302,1.81M,-0.44%
05/24/2017,306.84,304.5,309.8,303.1,2.93M,1.16%
05/23/2017,303.33,302,306,299.55,5.12M,1.44%
05/22/2017,299.03,290.05,300,289.99,2.47M,2.96%
05/19/2017,290.44,293,295.5,288,1.05M,-0.54%
05/18/2017,292.02,293.8,297,291,955.40K,-1.01%
05/17/2017,295,301,301.99,290.15,3.65M,-0.90%
05/16/2017,297.67,310,312,296.12,4.23M,-3.34%
05/15/2017,307.97,307.5,314,306.5,2.56M,0.22%
05/12/2017,307.29,308.61,308.61,304.02,1.37M,-0.41%
05/11/2017,308.57,307.86,310,305.06,1.45M,0.52%
05/10/2017,306.96,302.75,309,300,1.38M,1.56%
05/09/2017,302.24,309,312.5,301.5,2.13M,-1.08%
05/08/2017,305.55,292,305.55,291,3.57M,5.00%
05/05/2017,291,288.8,294.75,285,1.87M,2.18%
05/04/2017,284.78,280,287,279,2.04M,2.22%
05/03/2017,278.59,276,280,272.5,932.70K,1.07%
05/02/2017,275.65,274.51,277,272,494.40K,0.02%
04/28/2017,275.59,271.5,278,271.5,1.67M,1.56%
04/27/2017,271.36,272.01,275.49,270,577.60K,-1.62%
04/26/2017,275.83,269,276.4,269,1.25M,2.00%
04/25/2017,270.41,272.2,274,264.3,1.60M,-1.00%
04/24/2017,273.14,276,278,271.5,403.70K,-0.89%
04/21/2017,275.6,270.11,278.5,270,1.73M,2.48%
04/20/2017,268.92,260.3,273.27,257.01,3.55M,3.33%
